config_id,split,path,n_cells,is_perturbation,perturbation_type
base_003943,train,train/base_003943.npz,158,False,
base_003944,train,train/base_003944.npz,177,False,
base_003945,train,train/base_003945.npz,415,False,
base_003946,train,train/base_003946.npz,60,False,
base_003947,train,train/base_003947.npz,116,False,
base_003948,train,train/base_003948.npz,318,False,
base_003949,train,train/base_003949.npz,180,False,
base_003950,train,train/base_003950.npz,68,False,
base_003951,train,train/base_003951.npz,138,False,
base_003952,train,train/base_003952.npz,85,False,
base_003953,train,train/base_003953.npz,59,False,
base_003954,train,train/base_003954.npz,150,False,
base_003955,train,train/base_003955.npz,276,False,
base_003956,train,train/base_003956.npz,276,False,
base_003957,train,train/base_003957.npz,421,False,
base_003958,train,train/base_003958.npz,116,False,
base_003959,train,train/base_003959.npz,359,False,
base_003960,train,train/base_003960.npz,261,False,
base_003961,train,train/base_003961.npz,416,False,
base_003962,train,train/base_003962.npz,332,False,
base_003963,train,train/base_003963.npz,41,False,
base_003964,train,train/base_003964.npz,276,False,
base_003965,train,train/base_003965.npz,232,False,
base_003966,train,train/base_003966.npz,91,False,
base_003967,train,train/base_003967.npz,41,False,
base_003968,train,train/base_003968.npz,60,False,
base_003969,train,train/base_003969.npz,276,False,
base_003970,train,train/base_003970.npz,118,False,
base_003971,train,train/base_003971.npz,150,False,
base_003972,train,train/base_003972.npz,91,False,
base_003973,train,train/base_003973.npz,359,False,
base_003974,train,train/base_003974.npz,59,False,
base_003975,train,train/base_003975.npz,183,False,
base_003976,train,train/base_003976.npz,182,False,
base_003977,train,train/base_003977.npz,304,False,
base_003978,train,train/base_003978.npz,85,False,
base_003979,train,train/base_003979.npz,85,False,
base_003980,train,train/base_003980.npz,216,False,
base_003981,train,train/base_003981.npz,59,False,
base_003982,train,train/base_003982.npz,92,False,
base_003983,train,train/base_003983.npz,60,False,
base_003984,train,train/base_003984.npz,366,False,
base_003985,train,train/base_003985.npz,116,False,
base_003986,train,train/base_003986.npz,116,False,
base_003987,train,train/base_003987.npz,421,False,
base_003988,train,train/base_003988.npz,160,False,
base_003989,train,train/base_003989.npz,63,False,
base_003990,train,train/base_003990.npz,255,False,
base_003991,train,train/base_003991.npz,180,False,
base_003992,train,train/base_003992.npz,60,False,
base_003993,train,train/base_003993.npz,91,False,
base_003994,train,train/base_003994.npz,262,False,
base_003995,train,train/base_003995.npz,120,False,
base_003996,train,train/base_003996.npz,216,False,
base_003997,train,train/base_003997.npz,359,False,
base_003998,train,train/base_003998.npz,85,False,
base_003999,train,train/base_003999.npz,150,False,
base_004000,train,train/base_004000.npz,416,False,
base_004001,train,train/base_004001.npz,60,False,
base_004002,train,train/base_004002.npz,91,False,
base_004003,train,train/base_004003.npz,149,False,
base_004004,train,train/base_004004.npz,60,False,
base_004005,train,train/base_004005.npz,92,False,
base_004006,train,train/base_004006.npz,41,False,
base_004007,train,train/base_004007.npz,85,False,
base_004008,train,train/base_004008.npz,460,False,
base_004009,train,train/base_004009.npz,138,False,
base_004010,train,train/base_004010.npz,59,False,
base_004011,train,train/base_004011.npz,45,False,
base_004012,train,train/base_004012.npz,64,False,
base_004013,train,train/base_004013.npz,109,False,
base_004014,train,train/base_004014.npz,232,False,
base_004015,train,train/base_004015.npz,471,False,
base_004016,train,train/base_004016.npz,193,False,
base_004017,train,train/base_004017.npz,368,False,
base_004018,train,train/base_004018.npz,118,False,
base_004019,train,train/base_004019.npz,64,False,
base_004020,train,train/base_004020.npz,262,False,
base_004021,train,train/base_004021.npz,150,False,
base_004022,train,train/base_004022.npz,60,False,
base_004023,train,train/base_004023.npz,64,False,
base_004024,train,train/base_004024.npz,262,False,
base_004025,train,train/base_004025.npz,320,False,
base_004026,train,train/base_004026.npz,85,False,
base_004027,train,train/base_004027.npz,45,False,
base_004028,train,train/base_004028.npz,261,False,
base_004029,train,train/base_004029.npz,91,False,
base_004030,train,train/base_004030.npz,255,False,
base_004031,train,train/base_004031.npz,40,False,
base_004032,train,train/base_004032.npz,41,False,
base_004033,train,train/base_004033.npz,476,False,
base_004034,train,train/base_004034.npz,149,False,
base_004035,train,train/base_004035.npz,305,False,
base_004036,train,train/base_004036.npz,366,False,
base_004037,train,train/base_004037.npz,255,False,
base_004038,train,train/base_004038.npz,183,False,
base_004039,train,train/base_004039.npz,62,False,
base_004040,train,train/base_004040.npz,60,False,
base_004041,train,train/base_004041.npz,40,False,
base_004042,train,train/base_004042.npz,40,False,
base_004043,train,train/base_004043.npz,116,False,
base_004044,train,train/base_004044.npz,421,False,
base_004045,train,train/base_004045.npz,92,False,
base_004046,train,train/base_004046.npz,63,False,
base_004047,train,train/base_004047.npz,431,False,
base_004048,train,train/base_004048.npz,182,False,
base_004049,train,train/base_004049.npz,477,False,
base_004050,train,train/base_004050.npz,232,False,
base_004051,train,train/base_004051.npz,262,False,
base_004052,train,train/base_004052.npz,318,False,
base_004053,train,train/base_004053.npz,431,False,
base_004054,train,train/base_004054.npz,232,False,
base_004055,train,train/base_004055.npz,91,False,
base_004056,train,train/base_004056.npz,40,False,
base_004057,train,train/base_004057.npz,59,False,
base_004058,train,train/base_004058.npz,216,False,
base_004059,train,train/base_004059.npz,45,False,
base_004060,train,train/base_004060.npz,40,False,
base_004061,train,train/base_004061.npz,120,False,
base_004062,train,train/base_004062.npz,118,False,
base_004063,train,train/base_004063.npz,92,False,
base_004064,train,train/base_004064.npz,304,False,
base_004065,train,train/base_004065.npz,40,False,
base_004066,train,train/base_004066.npz,490,False,
base_004067,train,train/base_004067.npz,477,False,
base_004068,train,train/base_004068.npz,60,False,
base_004069,train,train/base_004069.npz,116,False,
base_004070,train,train/base_004070.npz,359,False,
base_004071,train,train/base_004071.npz,304,False,
base_004072,train,train/base_004072.npz,262,False,
base_004073,train,train/base_004073.npz,432,False,
base_004074,train,train/base_004074.npz,149,False,
base_004075,train,train/base_004075.npz,85,False,
base_004076,train,train/base_004076.npz,359,False,
base_004077,train,train/base_004077.npz,64,False,
base_004078,train,train/base_004078.npz,91,False,
base_004079,train,train/base_004079.npz,121,False,
base_004080,train,train/base_004080.npz,421,False,
base_004081,train,train/base_004081.npz,304,False,
base_004082,train,train/base_004082.npz,64,False,
base_004083,train,train/base_004083.npz,64,False,
base_004084,train,train/base_004084.npz,433,False,
base_004085,train,train/base_004085.npz,216,False,
base_004086,train,train/base_004086.npz,262,False,
base_004087,train,train/base_004087.npz,45,False,
base_004088,train,train/base_004088.npz,232,False,
base_004089,train,train/base_004089.npz,320,False,
base_004090,train,train/base_004090.npz,92,False,
base_004091,train,train/base_004091.npz,62,False,
base_004092,train,train/base_004092.npz,116,False,
base_004093,train,train/base_004093.npz,359,False,
base_004094,train,train/base_004094.npz,60,False,
base_004095,train,train/base_004095.npz,180,False,
base_004096,train,train/base_004096.npz,216,False,
base_004097,train,train/base_004097.npz,320,False,
base_004098,train,train/base_004098.npz,183,False,
base_004099,train,train/base_004099.npz,64,False,
base_004100,train,train/base_004100.npz,91,False,
base_004101,train,train/base_004101.npz,216,False,
base_004102,train,train/base_004102.npz,232,False,
base_004103,train,train/base_004103.npz,45,False,
base_004104,train,train/base_004104.npz,416,False,
base_004105,train,train/base_004105.npz,366,False,
base_004106,train,train/base_004106.npz,91,False,
base_004107,train,train/base_004107.npz,150,False,
base_004108,train,train/base_004108.npz,182,False,
base_004109,train,train/base_004109.npz,120,False,
base_004110,train,train/base_004110.npz,116,False,
base_004111,train,train/base_004111.npz,276,False,
base_004112,train,train/base_004112.npz,59,False,
base_004113,train,train/base_004113.npz,60,False,
base_004114,train,train/base_004114.npz,150,False,
base_004115,train,train/base_004115.npz,432,False,
base_004116,train,train/base_004116.npz,121,False,
base_004117,train,train/base_004117.npz,216,False,
base_004118,train,train/base_004118.npz,318,False,
base_004119,train,train/base_004119.npz,40,False,
base_004120,train,train/base_004120.npz,461,False,
base_004121,train,train/base_004121.npz,149,False,
base_004122,train,train/base_004122.npz,421,False,
base_004123,train,train/base_004123.npz,45,False,
base_004124,train,train/base_004124.npz,60,False,
base_004125,train,train/base_004125.npz,421,False,
base_004126,train,train/base_004126.npz,232,False,
base_004127,train,train/base_004127.npz,85,False,
base_004128,train,train/base_004128.npz,40,False,
base_004129,train,train/base_004129.npz,320,False,
base_004130,train,train/base_004130.npz,85,False,
base_004131,train,train/base_004131.npz,64,False,
base_004132,train,train/base_004132.npz,92,False,
base_004133,train,train/base_004133.npz,180,False,
base_004134,train,train/base_004134.npz,138,False,
base_004135,train,train/base_004135.npz,158,False,
base_004136,train,train/base_004136.npz,216,False,
base_004137,train,train/base_004137.npz,62,False,
base_004138,train,train/base_004138.npz,433,False,
base_004139,train,train/base_004139.npz,41,False,
base_004140,train,train/base_004140.npz,173,False,
base_004141,train,train/base_004141.npz,118,False,
base_004142,train,train/base_004142.npz,276,False,
base_004143,train,train/base_004143.npz,150,False,
base_004144,train,train/base_004144.npz,59,False,
base_004145,train,train/base_004145.npz,121,False,
base_004146,train,train/base_004146.npz,150,False,
base_004147,train,train/base_004147.npz,149,False,
base_004148,train,train/base_004148.npz,180,False,
base_004149,train,train/base_004149.npz,490,False,
base_004150,train,train/base_004150.npz,367,False,
base_004151,train,train/base_004151.npz,232,False,
base_004152,train,train/base_004152.npz,366,False,
base_004153,train,train/base_004153.npz,91,False,
base_004154,train,train/base_004154.npz,150,False,
base_004155,train,train/base_004155.npz,63,False,
base_004156,train,train/base_004156.npz,121,False,
base_004157,train,train/base_004157.npz,116,False,
base_004158,train,train/base_004158.npz,60,False,
base_004159,train,train/base_004159.npz,41,False,
base_004160,train,train/base_004160.npz,359,False,
base_004161,train,train/base_004161.npz,366,False,
base_004162,train,train/base_004162.npz,232,False,
base_004163,train,train/base_004163.npz,304,False,
base_004164,train,train/base_004164.npz,320,False,
base_004165,train,train/base_004165.npz,60,False,
base_004166,train,train/base_004166.npz,261,False,
base_004167,train,train/base_004167.npz,160,False,
base_004168,train,train/base_004168.npz,304,False,
base_004169,train,train/base_004169.npz,60,False,
base_004170,train,train/base_004170.npz,45,False,
base_004171,train,train/base_004171.npz,320,False,
base_004172,train,train/base_004172.npz,366,False,
base_004173,train,train/base_004173.npz,359,False,
base_004174,train,train/base_004174.npz,150,False,
base_004175,train,train/base_004175.npz,150,False,
base_004176,train,train/base_004176.npz,85,False,
base_004177,train,train/base_004177.npz,85,False,
base_004178,train,train/base_004178.npz,63,False,
base_004179,train,train/base_004179.npz,40,False,
